order_id,user_id,order_number,days_since_prior_order,days_since_first_order,product_id,reordered
1623410,222,9,2,21,12427,1
3395499,222,9,0,0,36854,0
3395499,222,9,0,0,43262,0
3395499,222,9,0,0,35207,0
3395499,222,9,0,0,1958,0
3395499,222,9,0,0,23032,0
3292307,222,10,7,0,2010,0
3292307,222,10,7,28,32762,1
3292307,222,10,7,28,10054,1
3292307,222,10,7,28,46790,1
3292307,222,10,7,28,22089,1
3292307,222,10,7,28,34368,1
3292307,222,10,7,0,42677,0
3292307,222,10,7,0,432,0
1971370,222,11,5,33,47141,1
1971370,222,11,5,33,47990,1
1971370,222,11,5,0,38844,0
1971370,222,11,5,0,77,0
1971370,222,11,5,0,20876,0
1971370,222,11,5,0,21131,0
2262394,222,12,1,0,46556,0
2262394,222,12,1,0,31305,0
2262394,222,12,1,0,27344,0
2262394,222,12,1,0,44999,0
2262394,222,12,1,34,4210,1
2262394,222,12,1,34,27730,1
1567177,222,13,6,40,27730,1
1567177,222,13,6,40,4210,1
1567177,222,13,6,40,47141,1
1567177,222,13,6,40,2010,1
1567177,222,13,6,40,31305,1
1567177,222,13,6,0,44697,0
1567177,222,13,6,40,42677,1
1567177,222,13,6,0,41385,0
1567177,222,13,6,0,13409,0
1567177,222,13,6,40,2707,1
1567177,222,13,6,40,36301,1
2576285,222,14,3,43,2010,1
2576285,222,14,3,43,34368,1
2576285,222,14,3,0,31017,0
2471067,222,15,17,0,2966,0
2471067,222,15,17,60,27730,1
2471067,222,15,17,60,47990,1
2505656,222,16,1,0,1449,0
2505656,222,16,1,0,196,0
2505656,222,16,1,0,40910,0
873246,222,17,7,68,27730,1
873246,222,17,7,68,2010,1
873246,222,17,7,68,47990,1
873246,222,17,7,68,4210,1
873246,222,17,7,68,34368,1
873246,222,17,7,68,32762,1
873246,222,17,7,68,10054,1
873246,222,17,7,68,40910,1
873246,222,17,7,0,32747,0
873246,222,17,7,68,21131,1
873246,222,17,7,0,34362,0
873246,222,17,7,0,16797,0
873246,222,17,7,0,11148,0
724103,222,18,6,74,27730,1
724103,222,18,6,74,47990,1
724103,222,18,6,74,40910,1
724103,222,18,6,74,22089,1
724103,222,18,6,74,32747,1
972203,222,19,4,78,27730,1
972203,222,19,4,0,9755,0
972203,222,19,4,78,47990,1
972203,222,19,4,78,4210,1
972203,222,19,4,78,46790,1
972203,222,19,4,78,2707,1
972203,222,19,4,78,42677,1
972203,222,19,4,78,34362,1
972203,222,19,4,78,20876,1
972203,222,19,4,78,38844,1
957737,222,20,3,81,16797,1
957737,222,20,3,81,34362,1
2071230,222,21,1,0,25170,0
2071230,222,21,1,0,9996,0
2071230,222,21,1,82,32747,1
2071230,222,21,1,0,39936,0
2071230,222,21,1,0,48015,0
2071230,222,21,1,82,47141,1
2899515,222,22,1,83,47990,1
2899515,222,22,1,83,4210,1
2899515,222,22,1,0,21137,0
2899515,222,22,1,83,36691,1
165127,222,23,1,84,27730,1
165127,222,23,1,84,32762,1
165127,222,23,1,84,46790,1
165127,222,23,1,84,11148,1
254292,222,24,4,0,20119,0
254292,222,24,4,0,49520,0
254292,222,24,4,0,49191,0
254292,222,24,4,88,34362,1
254292,222,24,4,88,2010,1
254292,222,24,4,88,22089,1
254292,222,24,4,88,34368,1
254292,222,24,4,0,39676,0
254292,222,24,4,0,45770,0
254292,222,24,4,88,2966,1
254292,222,24,4,88,40910,1
1933550,222,25,2,0,41018,0
1933550,222,25,2,0,47144,0
1933550,222,25,2,90,32747,1
1933550,222,25,2,90,34362,1
93554,222,26,5,95,27730,1
93554,222,26,5,95,47990,1
93554,222,26,5,95,34362,1
93554,222,26,5,95,32747,1
93554,222,26,5,95,22089,1
93554,222,26,5,95,32762,1
93554,222,26,5,95,38844,1
93554,222,26,5,95,20876,1
93554,222,26,5,95,10054,1
132640,222,26,0,0,48515,0
132640,222,26,0,95,34362,1
132640,222,26,0,95,46790,1
132640,222,26,0,95,31305,1
132640,222,26,0,0,44548,0
2010449,222,27,4,99,27730,1
2010449,222,27,4,99,34362,1
2010449,222,27,4,99,47990,1
2010449,222,27,4,99,22089,1
2010449,222,27,4,99,32747,1
2231606,222,28,6,105,27730,1
2231606,222,28,6,105,34362,1
2231606,222,28,6,105,47990,1
2231606,222,28,6,105,22089,1
2231606,222,28,6,105,32762,1
2231606,222,28,6,105,34368,1
2231606,222,28,6,105,10054,1
2231606,222,28,6,105,40910,1
2231606,222,28,6,0,13170,0
2231606,222,28,6,105,22166,1
2231606,222,28,6,105,21349,1
2231606,222,28,6,0,15902,0
3270153,222,29,6,111,27730,1
3270153,222,29,6,111,22089,1
3270153,222,29,6,111,47990,1
3270153,222,29,6,111,42677,1
3270153,222,29,6,111,15902,1
1751596,222,30,6,117,32747,1
1751596,222,30,6,117,46790,1
1751596,222,30,6,117,34368,1
1751596,222,30,6,117,47141,1
1751596,222,30,6,117,16797,1
1751596,222,30,6,117,2707,1
1751596,222,30,6,117,20119,1
1751596,222,30,6,117,49191,1
1751596,222,30,6,117,49520,1
1751596,222,30,6,117,2966,1
1751596,222,30,6,117,39676,1
1751596,222,30,6,0,41276,0
1751596,222,30,6,0,38817,0
1751596,222,30,6,0,29529,0
2342261,222,31,23,140,4210,1
2342261,222,31,23,140,34368,1
2342261,222,31,23,140,46790,1
2342261,222,31,23,0,27432,0
2342261,222,31,23,140,42677,1
500378,222,32,12,0,3594,0
500378,222,32,12,152,27730,1
500378,222,32,12,152,32747,1
256331,222,33,2,154,34362,1
256331,222,33,2,154,47141,1
256331,222,33,2,154,21131,1
1139900,222,34,5,159,41385,1
1139900,222,34,5,0,4595,0
1139900,222,34,5,0,49352,0
1139900,222,34,5,0,9477,0
264456,222,35,9,168,34362,1
264456,222,35,9,168,47990,1
264456,222,35,9,168,34368,1
264456,222,35,9,168,46790,1
264456,222,35,9,0,30659,0
264456,222,35,9,168,15902,1
264456,222,35,9,168,13170,1
264456,222,35,9,168,41018,1
264456,222,35,9,0,22970,0
264456,222,35,9,0,26091,0
264456,222,35,9,0,16327,0
264456,222,35,9,0,26180,0
3268370,222,36,1,169,47141,1
3268370,222,36,1,169,40910,1
3268370,222,36,1,169,2966,1
3268370,222,36,1,169,29529,1
3268370,222,36,1,169,27730,1
3268370,222,36,1,169,196,1
3268370,222,36,1,0,32645,0
1321076,222,37,6,175,34362,1
1321076,222,37,6,175,47990,1
1321076,222,37,6,0,859,0
1321076,222,37,6,0,33827,0
1321076,222,37,6,0,25706,0
1321076,222,37,6,0,4313,0
1320671,222,38,5,0,34749,0
1320671,222,38,5,0,37436,0
1320671,222,38,5,180,4210,1
2124935,222,39,1,0,28599,0
2124935,222,39,1,0,38318,0
2124935,222,39,1,0,24852,0
2124935,222,39,1,0,9076,0
2124935,222,39,1,181,16797,1
2124935,222,39,1,0,20720,0
2124935,222,39,1,0,12260,0
324891,222,40,5,186,34362,1
324891,222,40,5,186,4210,1
324891,222,40,5,0,9292,0
324891,222,40,5,0,9296,0
2640837,222,41,1,187,32645,1
2640837,222,41,1,187,41276,1
2640837,222,41,1,187,34362,1
2640837,222,41,1,0,4003,0
308068,222,42,1,188,47990,1
308068,222,42,1,188,34362,1
308068,222,42,1,188,46790,1
308068,222,42,1,188,47141,1
308068,222,42,1,188,15902,1
308068,222,42,1,188,4313,1
308068,222,42,1,188,16327,1
308068,222,42,1,188,13170,1
308068,222,42,1,188,48015,1
308068,222,42,1,0,24528,0
308068,222,42,1,0,5347,0
308068,222,42,1,0,38672,0
308068,222,42,1,188,34368,1
308068,222,42,1,0,1644,0
112698,222,43,2,190,4210,1
112698,222,43,2,190,27730,1
112698,222,43,2,0,41008,0
112698,222,43,2,0,11687,0
112698,222,43,2,0,43279,0
112698,222,43,2,0,264,0
898451,222,44,4,194,34362,1
898451,222,44,4,194,47990,1
898451,222,44,4,194,46790,1
898451,222,44,4,194,4313,1
898451,222,44,4,0,1775,0
898451,222,44,4,194,24528,1
898451,222,44,4,194,19348,1
898451,222,44,4,194,3594,1
138740,222,45,2,196,47141,1
138740,222,45,2,0,41581,0
138740,222,45,2,196,4003,1
138740,222,45,2,0,29380,0
1389635,222,46,8,204,27730,1
1389635,222,46,8,204,4210,1
1389635,222,46,8,204,32747,1
1389635,222,46,8,204,9292,1
1389635,222,46,8,204,30659,1
1389635,222,46,8,204,264,1
1527705,222,47,3,207,4003,1
1527705,222,47,3,207,34368,1
1527705,222,47,3,207,15902,1
1527705,222,47,3,207,32645,1
1013610,222,48,7,214,22089,1
1013610,222,48,7,214,32747,1
1013610,222,48,7,214,9292,1
1013610,222,48,7,0,9376,0
1013610,222,48,7,0,45394,0
1013610,222,48,7,0,1771,0
2427633,222,49,4,218,47990,1
2427633,222,49,4,218,30659,1
2427633,222,49,4,218,3594,1
2427633,222,49,4,218,29380,1
2427633,222,49,4,218,1771,1
2427633,222,49,4,218,37436,1
2427633,222,49,4,218,34749,1
2427633,222,49,4,0,44023,0
2427633,222,49,4,218,32747,1
2025054,222,50,3,0,22275,0
2025054,222,50,3,221,3594,1
2025054,222,50,3,221,34362,1
2280497,222,51,3,0,10312,0
2280497,222,51,3,0,27117,0
2280497,222,51,3,0,39200,0
2280497,222,51,3,224,47990,1
2280497,222,51,3,224,2707,1
2280497,222,51,3,224,1771,1
2322099,222,52,26,250,34362,1
2322099,222,52,26,250,47990,1
2322099,222,52,26,250,4003,1
2322099,222,52,26,250,48015,1
2322099,222,52,26,250,47141,1
2322099,222,52,26,250,1771,1
2322099,222,52,26,250,45394,1
2322099,222,52,26,250,29529,1
2322099,222,52,26,250,41276,1
2322099,222,52,26,250,4210,1
2322099,222,52,26,250,24852,1
2322099,222,52,26,0,28204,0
68264,222,53,6,256,4210,1
68264,222,53,6,256,47990,1
68264,222,53,6,256,47141,1
68264,222,53,6,256,27730,1
68264,222,53,6,256,32747,1
68264,222,53,6,256,48015,1
1300449,222,54,16,272,34362,1
1300449,222,54,16,272,47990,1
1300449,222,54,16,272,48015,1
1300449,222,54,16,272,3594,1
1300449,222,54,16,0,23776,0
1300449,222,54,16,0,17311,0
1300449,222,54,16,0,21793,0
1300449,222,54,16,0,13870,0
1300449,222,54,16,0,35537,0
1300449,222,54,16,0,10525,0
1300449,222,54,16,272,4003,1
2397197,222,55,16,288,32747,1
2397197,222,55,16,288,27730,1
2397197,222,55,16,288,47141,1
2397197,222,55,16,288,46790,1
2397197,222,55,16,288,22166,1
2397197,222,55,16,288,10525,1
2397197,222,55,16,288,37436,1
2397197,222,55,16,0,14165,0
1397526,222,56,7,295,47141,1
1397526,222,56,7,295,10525,1
1397526,222,56,7,0,8049,0
1397526,222,56,7,295,14165,1
1397526,222,56,7,295,35537,1
1397526,222,56,7,295,23032,1
1028572,222,57,14,309,47141,1
1028572,222,57,14,309,4003,1
1028572,222,57,14,309,32747,1
1028572,222,57,14,309,46790,1
1028572,222,57,14,309,42677,1
1028572,222,57,14,309,22089,1
1028572,222,57,14,309,1771,1
1028572,222,57,14,309,29380,1
1028572,222,57,14,309,16327,1
1028572,222,57,14,309,32645,1
1028572,222,57,14,0,1563,0
1028572,222,57,14,0,36326,0
1028572,222,57,14,0,27406,0
3321854,222,58,10,319,4003,1
3321854,222,58,10,319,4210,1
3321854,222,58,10,319,32645,1
2756706,222,59,4,323,32747,1
2756706,222,59,4,323,34362,1
2756706,222,59,4,323,47141,1
2756706,222,59,4,323,22089,1
2756706,222,59,4,323,4003,1
2756706,222,59,4,323,32645,1
2756706,222,59,4,323,35537,1
2756706,222,59,4,323,46790,1
2756706,222,59,4,323,29380,1
2756706,222,59,4,323,48015,1
2756706,222,59,4,0,28748,0
2756706,222,59,4,323,23776,1
2756706,222,59,4,323,16797,1
2756706,222,59,4,0,4920,0
2756706,222,59,4,0,15390,0
2756706,222,59,4,0,14295,0
2756706,222,59,4,0,26348,0
3367518,222,60,6,329,2707,1
3367518,222,60,6,329,22089,1
3367518,222,60,6,329,34368,1
3367518,222,60,6,0,31102,0
3367518,222,60,6,329,41276,1
3367518,222,60,6,329,27730,1
3367518,222,60,6,329,1775,1
3367518,222,60,6,329,4313,1
3367518,222,60,6,0,45531,0
2830437,222,61,5,334,4003,1
2830437,222,61,5,334,1771,1
2830437,222,61,5,334,34362,1
2830437,222,61,5,334,10525,1
2830437,222,61,5,334,46790,1
2830437,222,61,5,334,16797,1
1632699,222,61,0,334,16797,1
1632699,222,61,0,334,13170,1
1632699,222,61,0,334,16327,1
1632699,222,61,0,334,13870,1
1632699,222,61,0,334,15902,1
1632699,222,61,0,334,5347,1
1632699,222,61,0,334,26091,1
1632699,222,61,0,0,46802,0
1632699,222,61,0,0,25588,0
1632699,222,61,0,0,4541,0
3136200,222,62,8,342,22089,1
3136200,222,62,8,342,47141,1
3136200,222,62,8,342,4003,1
3136200,222,62,8,342,16797,1
3136200,222,62,8,342,48015,1
3136200,222,62,8,342,34362,1
3136200,222,62,8,342,4541,1
3136200,222,62,8,342,1771,1
3136200,222,62,8,342,15902,1
3136200,222,62,8,342,34368,1
3136200,222,62,8,342,8049,1
3136200,222,62,8,342,46790,1
3136200,222,62,8,342,29380,1
3136200,222,62,8,342,4920,1
3136200,222,62,8,342,28204,1
3136200,222,62,8,342,27117,1
3136200,222,62,8,342,41276,1
3136200,222,62,8,342,31102,1
3136200,222,62,8,342,24852,1
3136200,222,62,8,342,29529,1
3136200,222,62,8,0,34650,0
1432224,222,63,2,344,4003,1
1432224,222,63,2,344,3594,1
1432224,222,63,2,344,28599,1
1432224,222,63,2,344,29380,1
1432224,222,63,2,344,859,1
1108947,222,64,10,354,1771,1
1108947,222,64,10,354,16797,1
1108947,222,64,10,354,22089,1
1108947,222,64,10,354,34362,1
1108947,222,64,10,354,32747,1
1108947,222,64,10,354,28204,1
1108947,222,64,10,354,24852,1
1108947,222,64,10,354,46790,1
1108947,222,64,10,354,41276,1
1108947,222,64,10,354,31102,1
1108947,222,64,10,354,4920,1
1108947,222,64,10,354,8049,1
1108947,222,64,10,354,28748,1
1108947,222,64,10,354,29380,1
1108947,222,64,10,354,34650,1
1108947,222,64,10,354,30659,1
1108947,222,64,10,354,32762,1
1108947,222,64,10,354,10054,1
4163,222,65,1,355,38318,1
4163,222,65,1,355,28599,1
4163,222,65,1,0,20320,0
4163,222,65,1,355,432,1
4163,222,65,1,355,41008,1
1519858,222,66,6,361,16797,1
1519858,222,66,6,361,24852,1
1519858,222,66,6,361,1771,1
1519858,222,66,6,361,31102,1
1519858,222,66,6,361,48015,1
1519858,222,66,6,361,4920,1
1519858,222,66,6,361,28204,1
1519858,222,66,6,361,3594,1
1519858,222,66,6,361,13870,1
1519858,222,66,6,361,32762,1
1519858,222,66,6,361,10054,1
1519858,222,66,6,361,35537,1
1519858,222,66,6,361,47990,1
1519858,222,66,6,361,16327,1
1519858,222,66,6,361,13170,1
1519858,222,66,6,361,26091,1
1519858,222,66,6,361,23776,1
1519858,222,66,6,361,14295,1
1519858,222,66,6,361,45394,1
1519858,222,66,6,0,43263,0
1519858,222,66,6,361,26180,1
2504951,222,67,1,362,4003,1
2504951,222,67,1,362,47141,1
2504951,222,67,1,362,34362,1
2504951,222,67,1,362,29380,1
2504951,222,67,1,362,41276,1
967329,223,1,0,0,39275,0
967329,223,1,0,0,21137,0
967329,223,1,0,0,35951,0
967329,223,1,0,0,16589,0
967329,223,1,0,0,21543,0
967329,223,1,0,0,8309,0
967329,223,1,0,0,36913,0
967329,223,1,0,0,28054,0
967329,223,1,0,0,21390,0
699950,223,2,14,0,5250,0
699950,223,2,14,0,10551,0
699950,223,2,14,14,39275,1
699950,223,2,14,14,21137,1
699950,223,2,14,0,22963,0
699950,223,2,14,0,38303,0
699950,223,2,14,0,33120,0
699950,223,2,14,0,8277,0
699950,223,2,14,0,39190,0
699950,223,2,14,14,35951,1
699950,223,2,14,0,5212,0
699950,223,2,14,0,23909,0
2650039,223,3,7,21,39190,1
2650039,223,3,7,21,39275,1
2650039,223,3,7,0,24799,0
2650039,223,3,7,21,8309,1
2650039,223,3,7,0,35140,0
2650039,223,3,7,0,46969,0
2650039,223,3,7,21,21137,1
2650039,223,3,7,0,31683,0
2650039,223,3,7,21,38303,1
2650039,223,3,7,21,5212,1
2650039,223,3,7,0,28985,0
2650039,223,3,7,0,28199,0
2650039,223,3,7,0,36865,0
2650039,223,3,7,0,42557,0
2650039,223,3,7,0,21903,0
2650039,223,3,7,21,35951,1
2650039,223,3,7,0,42265,0
2650039,223,3,7,21,8277,1
2650039,223,3,7,0,15506,0
2650039,223,3,7,0,10749,0
138290,223,4,7,0,27086,0
138290,223,4,7,28,35951,1
138290,223,4,7,28,28985,1
138290,223,4,7,28,15506,1
138290,223,4,7,28,35140,1
138290,223,4,7,28,21137,1
138290,223,4,7,0,38159,0
138290,223,4,7,0,19613,0
138290,223,4,7,0,35535,0
138290,223,4,7,0,28601,0
138290,223,4,7,0,34584,0
138290,223,4,7,0,46802,0
138290,223,4,7,0,1158,0
302797,223,5,8,36,21903,1
302797,223,5,8,36,35535,1
302797,223,5,8,36,28601,1
302797,223,5,8,36,19613,1
302797,223,5,8,36,5212,1
302797,223,5,8,36,21137,1
302797,223,5,8,36,1158,1
2956343,223,6,6,42,39190,1
2956343,223,6,6,42,21137,1
2956343,223,6,6,42,31683,1
2956343,223,6,6,42,5250,1
2956343,223,6,6,42,24799,1
2956343,223,6,6,0,28465,0
2956343,223,6,6,42,21903,1
2956343,223,6,6,42,36865,1
2956343,223,6,6,42,8309,1
2956343,223,6,6,42,5212,1
2956343,223,6,6,42,1158,1
2956343,223,6,6,0,10621,0
2956343,223,6,6,42,35535,1
2956343,223,6,6,42,27086,1
2956343,223,6,6,0,11090,0
2956343,223,6,6,42,15506,1
2956343,223,6,6,42,28601,1
2956343,223,6,6,42,38303,1
2956343,223,6,6,0,19508,0
2956343,223,6,6,0,34466,0
2956343,223,6,6,0,22227,0
2956343,223,6,6,42,10551,1
2956343,223,6,6,0,2002,0
2956343,223,6,6,0,43392,0
2956343,223,6,6,0,13829,0
2458593,223,7,7,49,5250,1
2458593,223,7,7,49,21137,1
2458593,223,7,7,49,31683,1
2458593,223,7,7,49,36865,1
2458593,223,7,7,49,24799,1
2458593,223,7,7,49,33120,1
2458593,223,7,7,49,10749,1
2458593,223,7,7,49,8309,1
2458593,223,7,7,49,28465,1
2458593,223,7,7,49,1158,1
2458593,223,7,7,0,14161,0
2458593,223,7,7,49,34466,1
2458593,223,7,7,0,37385,0
2458593,223,7,7,0,46069,0
1675014,223,8,7,56,39190,1
1675014,223,8,7,56,5250,1
1675014,223,8,7,56,21137,1
1675014,223,8,7,56,31683,1
1675014,223,8,7,0,26604,0
1675014,223,8,7,56,35140,1
1675014,223,8,7,56,5212,1
1675014,223,8,7,56,46802,1
1675014,223,8,7,56,46069,1
1675014,223,8,7,0,35898,0
410212,223,9,15,71,39190,1
410212,223,9,15,71,21137,1
410212,223,9,15,71,5250,1
410212,223,9,15,71,36865,1
410212,223,9,15,71,35140,1
410212,223,9,15,71,22227,1
410212,223,9,15,71,28465,1
410212,223,9,15,71,24799,1
410212,223,9,15,71,26604,1
410212,223,9,15,71,8309,1
410212,223,9,15,71,33120,1
410212,223,9,15,71,5212,1
410212,223,9,15,71,27086,1
410212,223,9,15,71,35951,1
410212,223,9,15,71,1158,1
410212,223,9,15,71,46069,1
410212,223,9,15,71,16589,1
410212,223,9,15,71,10551,1
410212,223,9,15,71,34466,1
410212,223,9,15,0,43961,0
410212,223,9,15,0,16479,0
410212,223,9,15,0,18953,0
1219029,223,10,6,77,21137,1
1219029,223,10,6,0,9076,0
1219029,223,10,6,0,45066,0
1219029,223,10,6,0,5876,0
1219029,223,10,6,0,22825,0
1219029,223,10,6,77,1158,1
1219029,223,10,6,0,9390,0
1219029,223,10,6,77,8309,1
1219029,223,10,6,0,7781,0
1219029,223,10,6,77,11090,1
1219029,223,10,6,77,27086,1
1219029,223,10,6,77,22963,1
1219029,223,10,6,77,5250,1
1219029,223,10,6,0,4037,0
1219029,223,10,6,77,21543,1
1219029,223,10,6,77,46802,1
1219029,223,10,6,77,38303,1
1219029,223,10,6,77,46069,1
881797,223,11,7,84,21137,1
881797,223,11,7,84,9076,1
881797,223,11,7,84,16479,1
881797,223,11,7,84,45066,1
881797,223,11,7,84,22825,1
881797,223,11,7,84,7781,1
881797,223,11,7,84,11090,1
881797,223,11,7,84,22963,1
881797,223,11,7,84,5250,1
881797,223,11,7,84,38303,1
881797,223,11,7,0,14778,0
1833587,223,12,7,91,45066,1
1833587,223,12,7,91,21137,1
1833587,223,12,7,91,14778,1
1833587,223,12,7,91,11090,1
1833587,223,12,7,91,38303,1
1833587,223,12,7,91,22963,1
1833587,223,12,7,91,5250,1
1833587,223,12,7,91,46802,1
1833587,223,12,7,91,9390,1
1833587,223,12,7,0,35926,0
1833587,223,12,7,91,8309,1
1833587,223,12,7,91,21543,1
1463141,223,13,7,98,45066,1
1463141,223,13,7,98,35926,1
1463141,223,13,7,98,8309,1
1463141,223,13,7,98,22963,1
1463141,223,13,7,98,38303,1
1463141,223,13,7,98,21543,1
1463141,223,13,7,98,22825,1
1463141,223,13,7,0,432,0
1463141,223,13,7,0,43821,0
1463141,223,13,7,0,35512,0
1129664,223,14,7,105,35926,1
1129664,223,14,7,105,22825,1
1129664,223,14,7,105,45066,1
1129664,223,14,7,105,8309,1
1129664,223,14,7,105,432,1
1129664,223,14,7,105,43821,1
1129664,223,14,7,105,38303,1
1129664,223,14,7,105,35512,1
1129664,223,14,7,0,16797,0
1129664,223,14,7,105,1158,1
1129664,223,14,7,0,20794,0
1129664,223,14,7,0,3211,0
1129664,223,14,7,0,6287,0
1129664,223,14,7,105,11090,1
1129664,223,14,7,105,5250,1
1129664,223,14,7,0,40396,0
1129664,223,14,7,0,42183,0
190180,223,15,7,112,35926,1
190180,223,15,7,112,43821,1
190180,223,15,7,112,5250,1
190180,223,15,7,112,3211,1
190180,223,15,7,112,40396,1
190180,223,15,7,112,38303,1
190180,223,15,7,112,20794,1
190180,223,15,7,112,6287,1
190180,223,15,7,112,8309,1
190180,223,15,7,112,16797,1
190180,223,15,7,112,45066,1
190180,223,15,7,112,39275,1
190180,223,15,7,112,9390,1
190180,223,15,7,112,46802,1
190180,223,15,7,112,28054,1
190180,223,15,7,112,22963,1
190180,223,15,7,0,37215,0
2809295,223,16,7,119,20794,1
2809295,223,16,7,119,6287,1
2809295,223,16,7,119,43821,1
2809295,223,16,7,119,38303,1
2809295,223,16,7,119,8309,1
2809295,223,16,7,119,22963,1
2809295,223,16,7,119,40396,1
2809295,223,16,7,119,16797,1
2809295,223,16,7,0,19057,0
2809295,223,16,7,119,11090,1
2962016,223,17,7,126,6287,1
2962016,223,17,7,126,20794,1
2962016,223,17,7,126,43821,1
2962016,223,17,7,126,38303,1
2962016,223,17,7,126,8309,1
2962016,223,17,7,126,22963,1
2962016,223,17,7,126,40396,1
2962016,223,17,7,126,16797,1
2962016,223,17,7,126,8277,1
2962016,223,17,7,0,34335,0
2962016,223,17,7,0,8490,0
2962016,223,17,7,126,27086,1
2962016,223,17,7,126,5250,1
2983171,223,18,8,134,8277,1
2983171,223,18,8,134,20794,1
2983171,223,18,8,134,6287,1
2983171,223,18,8,134,5250,1
2983171,223,18,8,134,43821,1
2983171,223,18,8,134,8309,1
2983171,223,18,8,134,22963,1
2983171,223,18,8,134,40396,1
2983171,223,18,8,134,16797,1
2983171,223,18,8,0,47626,0
2983171,223,18,8,0,43122,0
2983171,223,18,8,0,33956,0
2983171,223,18,8,134,24799,1
2983171,223,18,8,134,36865,1
2153067,223,19,6,140,8277,1
2153067,223,19,6,140,43821,1
2153067,223,19,6,140,5250,1
2153067,223,19,6,140,22963,1
2153067,223,19,6,140,6287,1
2153067,223,19,6,140,20794,1
2153067,223,19,6,140,36865,1
2153067,223,19,6,140,24799,1
2153067,223,19,6,140,40396,1
2153067,223,19,6,140,43122,1
2153067,223,19,6,140,16797,1
2153067,223,19,6,140,4037,1
2153067,223,19,6,0,16387,0
2153067,223,19,6,140,432,1
2806650,223,20,7,147,22825,1
2806650,223,20,7,147,43821,1
2806650,223,20,7,147,6287,1
2806650,223,20,7,147,40396,1
2806650,223,20,7,147,36865,1
2806650,223,20,7,147,24799,1
2806650,223,20,7,147,8277,1
2806650,223,20,7,147,16797,1
2806650,223,20,7,147,22963,1
2806650,223,20,7,147,20794,1
2806650,223,20,7,147,35898,1
2806650,223,20,7,147,38303,1
2806650,223,20,7,147,47626,1
2806650,223,20,7,147,33956,1
2806650,223,20,7,147,8309,1
2806650,223,20,7,147,28465,1
2184308,223,21,7,154,40396,1
2184308,223,21,7,154,43821,1
2184308,223,21,7,154,36865,1
2184308,223,21,7,154,24799,1
2184308,223,21,7,154,28465,1
2184308,223,21,7,154,8309,1
2184308,223,21,7,154,22963,1
2184308,223,21,7,154,22825,1
2184308,223,21,7,154,8277,1
2184308,223,21,7,154,16797,1
2184308,223,21,7,0,43352,0
2184308,223,21,7,154,27086,1
2184308,223,21,7,154,28054,1
2184308,223,21,7,154,5250,1
2184308,223,21,7,0,18606,0
2184308,223,21,7,0,12186,0
1892068,223,22,7,161,21543,1
1892068,223,22,7,161,21137,1
1892068,223,22,7,0,47766,0
1892068,223,22,7,161,8277,1
1892068,223,22,7,161,47626,1
1892068,223,22,7,0,39721,0
1892068,223,22,7,161,8309,1
1892068,223,22,7,161,28465,1
1892068,223,22,7,161,36865,1
1892068,223,22,7,161,8490,1
1892068,223,22,7,161,432,1
1892068,223,22,7,161,5250,1
755172,223,23,7,168,5250,1
755172,223,23,7,168,8309,1
755172,223,23,7,0,14447,0
755172,223,23,7,0,41427,0
755172,223,23,7,168,36865,1
755172,223,23,7,168,28465,1
755172,223,23,7,168,8277,1
755172,223,23,7,168,47626,1
755172,223,23,7,168,24799,1
755172,223,23,7,168,43821,1
755172,223,23,7,168,16797,1
755172,223,23,7,0,33716,0
755172,223,23,7,168,40396,1
755172,223,23,7,168,47766,1
755172,223,23,7,168,22825,1
755172,223,23,7,168,38303,1
755172,223,23,7,168,28054,1
755172,223,23,7,168,8490,1
755172,223,23,7,0,18618,0
755172,223,23,7,168,16387,1
755172,223,23,7,0,21288,0
755172,223,23,7,0,10132,0
755172,223,23,7,0,5322,0
755172,223,23,7,0,39928,0
1574931,223,24,7,175,16387,1
1574931,223,24,7,175,40396,1
1574931,223,24,7,175,5322,1
1574931,223,24,7,175,38303,1
1574931,223,24,7,175,5250,1
1574931,223,24,7,175,33716,1
1574931,223,24,7,175,41427,1
1574931,223,24,7,175,14447,1
1574931,223,24,7,175,43821,1
1574931,223,24,7,175,18618,1
1574931,223,24,7,175,47766,1
1574931,223,24,7,175,47626,1
1574931,223,24,7,175,8490,1
1574931,223,24,7,175,22825,1
1574931,223,24,7,175,39928,1
1574931,223,24,7,175,8309,1
1574931,223,24,7,175,21288,1
1574931,223,24,7,175,8277,1
1574931,223,24,7,175,16797,1
1574931,223,24,7,0,6933,0
1574931,223,24,7,175,27086,1
238277,223,25,7,182,16387,1
238277,223,25,7,182,40396,1
238277,223,25,7,182,38303,1
238277,223,25,7,182,5250,1
238277,223,25,7,182,33716,1
238277,223,25,7,182,41427,1
238277,223,25,7,182,14447,1
238277,223,25,7,182,43821,1
238277,223,25,7,182,18618,1
238277,223,25,7,182,47766,1
238277,223,25,7,182,8490,1
238277,223,25,7,182,39928,1
238277,223,25,7,182,8309,1
238277,223,25,7,182,21288,1
238277,223,25,7,182,8277,1
238277,223,25,7,182,16797,1
238277,223,25,7,182,6933,1
238277,223,25,7,182,27086,1
238277,223,25,7,182,4037,1
238277,223,25,7,0,34044,0
238277,223,25,7,182,432,1
2165184,223,26,7,189,40396,1
2165184,223,26,7,189,38303,1
2165184,223,26,7,189,5250,1
2165184,223,26,7,189,33716,1
